id,store_location,store_name,carmodel,part,keywords
1761,Mombasa,Auto Spares Mombasa,Hilux ,Third Brake Light,Mombasa
1762,Mombasa,Auto Spares Mombasa,Hilux ,Throttle Body,Mombasa
1763,Mombasa,Auto Spares Mombasa,Hilux ,Tie Rod,Mombasa
1764,Mombasa,Auto Spares Mombasa,Hilux ,Torque Converter,Mombasa
1765,Mombasa,Auto Spares Mombasa,Hilux ,Torsion Bar,Mombasa
1766,Mombasa,Auto Spares Mombasa,Hilux ,Transaxle Housing Only,Mombasa
1767,Mombasa,Auto Spares Mombasa,Hilux ,Transfer Case,Mombasa
1768,Mombasa,Auto Spares Mombasa,Hilux ,Transmission,Mombasa
1769,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Bell Housing,Mombasa
1770,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Computer,Mombasa
1771,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Crossmember,Mombasa
1772,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Front Pump,Mombasa
1773,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Mount,Mombasa
1774,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Pan,Mombasa
1775,Mombasa,Auto Spares Mombasa,Hilux ,Transmission Torque Converter,Mombasa
1776,Mombasa,Auto Spares Mombasa,Hilux ,Trim Ring,Mombasa
1777,Mombasa,Auto Spares Mombasa,Hilux ,Trunk Lid,Mombasa
1778,Mombasa,Auto Spares Mombasa,Hilux ,Turn Signal,Mombasa
1779,Mombasa,Auto Spares Mombasa,Hilux ,Valance Front,Mombasa
1780,Mombasa,Auto Spares Mombasa,Hilux ,Valance Rear,Mombasa
1781,Mombasa,Auto Spares Mombasa,Hilux ,Voltage Regulator,Mombasa
1782,Mombasa,Auto Spares Mombasa,Hilux ,Water Pump,Mombasa
1783,Mombasa,Auto Spares Mombasa,Hilux ,Water Seperator,Mombasa
1784,Mombasa,Auto Spares Mombasa,Hilux ,Wheel ,Mombasa
1785,Mombasa,Auto Spares Mombasa,Hilux ,Wheel Cover,Mombasa
1786,Mombasa,Auto Spares Mombasa,Hilux ,Window Motor,Mombasa
1787,Mombasa,Auto Spares Mombasa,Hilux ,Window Regulator,Mombasa
1788,Mombasa,Auto Spares Mombasa,Hilux ,Window Switch,Mombasa
1789,Mombasa,Auto Spares Mombasa,Hilux ,Window Washer Motor,Mombasa
1790,Mombasa,Auto Spares Mombasa,Hilux ,Windshield Frame,Mombasa
1791,Mombasa,Auto Spares Mombasa,Hilux ,Windshield Washer Motor,Mombasa
1792,Mombasa,Auto Spares Mombasa,Hilux ,Windshield Washer Reservoir,Mombasa
1793,Mombasa,Auto Spares Mombasa,Hilux ,Wiper Arm,Mombasa
1794,Mombasa,Auto Spares Mombasa,Hilux ,Wiper Linkage,Mombasa
1795,Mombasa,Auto Spares Mombasa,Hilux ,Wiper Motor Front ,Mombasa
1796,Mombasa,Auto Spares Mombasa,Hilux ,Wiper Motor Rear,Mombasa
1797,Nairobi,Auto Spares Narobi,Hilux ,A Pillar, 
1798,Nairobi,Auto Spares Narobi,Hilux ,A/C Compressor, 
1799,Nairobi,Auto Spares Narobi,Hilux ,A/C Condenser, 
1800,Nairobi,Auto Spares Narobi,Hilux ,A/C Condenser Fan, 
1801,Nairobi,Auto Spares Narobi,Hilux ,A/C Control Computer, 
1802,Nairobi,Auto Spares Narobi,Hilux ,A/C Evaporator, 
1803,Nairobi,Auto Spares Narobi,Hilux ,A/C Heater Control, 
1804,Nairobi,Auto Spares Narobi,Hilux ,A/C Hose, 
1805,Nairobi,Auto Spares Narobi,Hilux ,Accelerator Parts, 
1806,Nairobi,Auto Spares Narobi,Hilux ,Adaptive Cruise Projector, 
1807,Nairobi,Auto Spares Narobi,Hilux ,Air bag, 
1808,Nairobi,Auto Spares Narobi,Hilux ,Air bag Clockspring, 
1809,Nairobi,Auto Spares Narobi,Hilux ,Air bag Ctrl Module, 
1810,Nairobi,Auto Spares Narobi,Hilux ,Air Box Cleaner, 
1811,Nairobi,Auto Spares Narobi,Hilux ,Air Pump, 
1812,Nairobi,Auto Spares Narobi,Hilux ,Air Tube/ Resonator, 
1813,Nairobi,Auto Spares Narobi,Hilux ,Alternator, 
1814,Nairobi,Auto Spares Narobi,Hilux ,Amplifier/Radio, 
1815,Nairobi,Auto Spares Narobi,Hilux ,Antenna, 
1816,Nairobi,Auto Spares Narobi,Hilux ,AntiLock Brake Pump, 
1817,Nairobi,Auto Spares Narobi,Hilux ,AntiLock Brake Computer, 
1818,Nairobi,Auto Spares Narobi,Hilux ,Armrest, 
1819,Nairobi,Auto Spares Narobi,Hilux ,Ash Tray/Lighter , 
1820,Nairobi,Auto Spares Narobi,Hilux ,Audiovisual, 
1821,Nairobi,Auto Spares Narobi,Hilux ,Axle Assy Rear, 
1822,Nairobi,Auto Spares Narobi,Hilux ,Axle Assy Front, 
1823,Nairobi,Auto Spares Narobi,Hilux ,Axle Beam Rear, 
1824,Nairobi,Auto Spares Narobi,Hilux ,Axle Beam Front, 
1825,Nairobi,Auto Spares Narobi,Hilux ,Axle Flange, 
1826,Nairobi,Auto Spares Narobi,Hilux ,Axle Housing, 
1827,Nairobi,Auto Spares Narobi,Hilux ,Axle Shaft, 
1828,Nairobi,Auto Spares Narobi,Hilux ,Back Door, 
1829,Nairobi,Auto Spares Narobi,Hilux ,Back Door Glass, 
1830,Nairobi,Auto Spares Narobi,Hilux ,Back Door Handle, 
1831,Nairobi,Auto Spares Narobi,Hilux ,Back Door Hinge, 
1832,Nairobi,Auto Spares Narobi,Hilux ,Back Door Moulding, 
1833,Nairobi,Auto Spares Narobi,Hilux ,Back Door Trim Panel, 
1834,Nairobi,Auto Spares Narobi,Hilux ,Back Glass, 
1835,Nairobi,Auto Spares Narobi,Hilux ,Back Glass Regulator Plate, 
1836,Nairobi,Auto Spares Narobi,Hilux ,Backing Plate Front, 
1837,Nairobi,Auto Spares Narobi,Hilux ,Backing Plate Rear, 
1838,Nairobi,Auto Spares Narobi,Hilux ,Backup Light, 
1839,Nairobi,Auto Spares Narobi,Hilux ,Battery, 
1840,Nairobi,Auto Spares Narobi,Hilux ,Battery Tray, 
1841,Nairobi,Auto Spares Narobi,Hilux ,"Bed, Pickup", 
1842,Nairobi,Auto Spares Narobi,Hilux ,Bed Floor, 
1843,Nairobi,Auto Spares Narobi,Hilux ,Bed Front Panel, 
1844,Nairobi,Auto Spares Narobi,Hilux ,Bed Linear, 
1845,Nairobi,Auto Spares Narobi,Hilux ,Bed Side, 
1846,Nairobi,Auto Spares Narobi,Hilux ,Bell Housing, 
1847,Nairobi,Auto Spares Narobi,Hilux ,Belt Tensioner, 
1848,Nairobi,Auto Spares Narobi,Hilux ,Blower Motor, 
1849,Nairobi,Auto Spares Narobi,Hilux ,Brake Pedal, 
1850,Nairobi,Auto Spares Narobi,Hilux ,Brake Booster, 
1851,Nairobi,Auto Spares Narobi,Hilux ,Brake Pads, 
1852,Nairobi,Auto Spares Narobi,Hilux ,Brake Proporting Valve, 
1853,Nairobi,Auto Spares Narobi,Hilux ,Brake Rotor, 
1854,Nairobi,Auto Spares Narobi,Hilux ,Brake Shoes, 
1855,Nairobi,Auto Spares Narobi,Hilux ,Bumper Assy Front, 
1856,Nairobi,Auto Spares Narobi,Hilux ,Bumper Assy Back, 
1857,Nairobi,Auto Spares Narobi,Hilux ,Bumper Cover Fornt, 
1858,Nairobi,Auto Spares Narobi,Hilux ,Bumper Cover Back, 
1859,Nairobi,Auto Spares Narobi,Hilux ,Bumper End Cap, 
1860,Nairobi,Auto Spares Narobi,Hilux ,Bumper Energy Absorber Front, 
1861,Nairobi,Auto Spares Narobi,Hilux ,Bumper Energy Absorber Back, 
1862,Nairobi,Auto Spares Narobi,Hilux ,Bumper Filler Panel, 
1863,Nairobi,Auto Spares Narobi,Hilux ,Bumper Guard Front, 
1864,Nairobi,Auto Spares Narobi,Hilux ,Bumper Guard Rear, 
1865,Nairobi,Auto Spares Narobi,Hilux ,Bumper Reinforcement Front, 
1866,Nairobi,Auto Spares Narobi,Hilux ,Bumper Reinforcement Rear, 
1867,Nairobi,Auto Spares Narobi,Hilux ,Bumper Shock, 
1868,Nairobi,Auto Spares Narobi,Hilux ,Cab, 
1869,Nairobi,Auto Spares Narobi,Hilux ,Cab Clip, 
1870,Nairobi,Auto Spares Narobi,Hilux ,Caliper, 
1871,Nairobi,Auto Spares Narobi,Hilux ,Camshaft, 
1872,Nairobi,Auto Spares Narobi,Hilux ,Camshaft Housing, 
1873,Nairobi,Auto Spares Narobi,Hilux ,Carbouretor, 
1874,Nairobi,Auto Spares Narobi,Hilux ,Carpet, 
1875,Nairobi,Auto Spares Narobi,Hilux ,Carrier, 
1876,Nairobi,Auto Spares Narobi,Hilux ,Carrier Case, 
1877,Nairobi,Auto Spares Narobi,Hilux ,Cd Player/Radio, 
1878,Nairobi,Auto Spares Narobi,Hilux ,Centre Cap, 
1879,Nairobi,Auto Spares Narobi,Hilux ,Centre Pillar, 
1880,Nairobi,Auto Spares Narobi,Hilux ,Chasis Control Computer, 
1881,Nairobi,Auto Spares Narobi,Hilux ,Clock, 
1882,Nairobi,Auto Spares Narobi,Hilux ,Clutch Disc, 
1883,Nairobi,Auto Spares Narobi,Hilux ,Clutch Master Cylunder, 
1884,Nairobi,Auto Spares Narobi,Hilux ,Coil/Air Spring, 
1885,Nairobi,Auto Spares Narobi,Hilux ,Coil/Igniter, 
1886,Nairobi,Auto Spares Narobi,Hilux ,Column Switch, 
1887,Nairobi,Auto Spares Narobi,Hilux ,Computer Box Engine , 
1888,Nairobi,Auto Spares Narobi,Hilux ,Condenser, 
1889,Nairobi,Auto Spares Narobi,Hilux ,Connecting Rod/Engine, 
1890,Nairobi,Auto Spares Narobi,Hilux ,Console, 
1891,Nairobi,Auto Spares Narobi,Hilux ,Control Arm Front Lower, 
1892,Nairobi,Auto Spares Narobi,Hilux ,Control Arm Front Upper, 
1893,Nairobi,Auto Spares Narobi,Hilux ,Control Arm Rear Lower, 
1894,Nairobi,Auto Spares Narobi,Hilux ,Control Arm Rear Upper, 
1895,Nairobi,Auto Spares Narobi,Hilux ,Coolant Pump, 
1896,Nairobi,Auto Spares Narobi,Hilux ,cooling Fan, 
1897,Nairobi,Auto Spares Narobi,Hilux ,Core Radiator Support, 
1898,Nairobi,Auto Spares Narobi,Hilux ,Cowl, 
1899,Nairobi,Auto Spares Narobi,Hilux ,Crank Pulley, 
1900,Nairobi,Auto Spares Narobi,Hilux ,Crankshaft, 
1901,Nairobi,Auto Spares Narobi,Hilux ,Cruise Control Computer, 
1902,Nairobi,Auto Spares Narobi,Hilux ,Cruise Control Servo, 
1903,Nairobi,Auto Spares Narobi,Hilux ,Cruise Speed Controller, 
1904,Nairobi,Auto Spares Narobi,Hilux ,Cylinder Head, 
1905,Nairobi,Auto Spares Narobi,Hilux ,Dash Panel, 
1906,Nairobi,Auto Spares Narobi,Hilux ,Dash Wiring Harness, 
1907,Nairobi,Auto Spares Narobi,Hilux ,Differential Assembly, 
1908,Nairobi,Auto Spares Narobi,Hilux ,Differential Case Only, 
1909,Nairobi,Auto Spares Narobi,Hilux ,Differential Flange Only, 
1910,Nairobi,Auto Spares Narobi,Hilux ,Distributor, 
1911,Nairobi,Auto Spares Narobi,Hilux ,Door Back, 
1912,Nairobi,Auto Spares Narobi,Hilux ,Door Front, 
1913,Nairobi,Auto Spares Narobi,Hilux ,Door Handle, 
1914,Nairobi,Auto Spares Narobi,Hilux ,Door Rear, 
1915,Nairobi,Auto Spares Narobi,Hilux ,Door Window Crank Handle, 
1916,Nairobi,Auto Spares Narobi,Hilux ,Drag Link, 
1917,Nairobi,Auto Spares Narobi,Hilux ,Drive Shaft Front, 
1918,Nairobi,Auto Spares Narobi,Hilux ,Drive Shaft Rear, 
1919,Nairobi,Auto Spares Narobi,Hilux ,EGR Valve, 
1920,Nairobi,Auto Spares Narobi,Hilux ,Electric Door Motor, 
1921,Nairobi,Auto Spares Narobi,Hilux ,Electric Window Motor, 
1922,Nairobi,Auto Spares Narobi,Hilux ,Electric Part Misc, 
1923,Nairobi,Auto Spares Narobi,Hilux ,Emergency Brake, 
1924,Nairobi,Auto Spares Narobi,Hilux ,Engine, 
1925,Nairobi,Auto Spares Narobi,Hilux ,Engine Block, 
1926,Nairobi,Auto Spares Narobi,Hilux ,Engine Computer, 
1927,Nairobi,Auto Spares Narobi,Hilux ,Engine Cover, 
1928,Nairobi,Auto Spares Narobi,Hilux ,Engine Cradle, 
1929,Nairobi,Auto Spares Narobi,Hilux ,Engine Cylinder Head, 
1930,Nairobi,Auto Spares Narobi,Hilux ,Engine Mounts, 
1931,Nairobi,Auto Spares Narobi,Hilux ,Engine Oil Pan, 
1932,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Assembly, 
1933,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Cross Pipe, 
1934,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Heat Shield, 
1935,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Lead Pipe, 
1936,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Manifold, 
1937,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Pipe, 
1938,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Resonator, 
1939,Nairobi,Auto Spares Narobi,Hilux ,Exhaust Tail Pipe, 
1940,Nairobi,Auto Spares Narobi,Hilux ,Fan Blade, 
1941,Nairobi,Auto Spares Narobi,Hilux ,Fan Clutch, 
1942,Nairobi,Auto Spares Narobi,Hilux ,Fender, 
1943,Nairobi,Auto Spares Narobi,Hilux ,Fender Extension , 
1944,Nairobi,Auto Spares Narobi,Hilux , Inner Liner, 
1945,Nairobi,Auto Spares Narobi,Hilux ,Fender Inner Panel, 
1946,Nairobi,Auto Spares Narobi,Hilux ,Fender Moulding, 
1947,Nairobi,Auto Spares Narobi,Hilux ,Fender Skirt, 
1948,Nairobi,Auto Spares Narobi,Hilux ,Flex Plate, 
1949,Nairobi,Auto Spares Narobi,Hilux ,Floor Mats, 
1950,Nairobi,Auto Spares Narobi,Hilux ,Floor Pan, 
1951,Nairobi,Auto Spares Narobi,Hilux ,Floor Shift Assembly, 
1952,Nairobi,Auto Spares Narobi,Hilux ,Fly Wheel, 
1953,Nairobi,Auto Spares Narobi,Hilux ,Fog Lamp, 
1954,Nairobi,Auto Spares Narobi,Hilux ,Frame, 
1955,Nairobi,Auto Spares Narobi,Hilux ,Frame Horn, 
1956,Nairobi,Auto Spares Narobi,Hilux ,Front Valance , 
1957,Nairobi,Auto Spares Narobi,Hilux ,Front Window Regulator, 
1958,Nairobi,Auto Spares Narobi,Hilux ,Fuel Cap, 
1959,Nairobi,Auto Spares Narobi,Hilux ,Fuel Distributor, 
1960,Nairobi,Auto Spares Narobi,Hilux ,Fuel Filler Door, 
1961,Nairobi,Auto Spares Narobi,Hilux ,Fuel Filler Neck, 
1962,Nairobi,Auto Spares Narobi,Hilux ,Fuel Gauge, 
1963,Nairobi,Auto Spares Narobi,Hilux ,Fuel Injector, 
1964,Nairobi,Auto Spares Narobi,Hilux ,Fuel Injector Pump, 
1965,Nairobi,Auto Spares Narobi,Hilux ,Fuel Line, 
1966,Nairobi,Auto Spares Narobi,Hilux ,Fuel Pump, 
1967,Nairobi,Auto Spares Narobi,Hilux ,Fuel Rail, 
1968,Nairobi,Auto Spares Narobi,Hilux ,Fuel Tank, 
1969,Nairobi,Auto Spares Narobi,Hilux ,Fuel Tank Sending Unit, 
1970,Nairobi,Auto Spares Narobi,Hilux ,Fuse Box, 
1971,Nairobi,Auto Spares Narobi,Hilux ,Gas Cap, 
1972,Nairobi,Auto Spares Narobi,Hilux ,Gas Tank, 
1973,Nairobi,Auto Spares Narobi,Hilux ,Gas Interior Trim Panel, 
1974,Nairobi,Auto Spares Narobi,Hilux ,Gate Window Regulator, 
1975,Nairobi,Auto Spares Narobi,Hilux ,Generator, 
1976,Nairobi,Auto Spares Narobi,Hilux ,Glove Bax, 
1977,Nairobi,Auto Spares Narobi,Hilux ,GPS Screen, 
1978,Nairobi,Auto Spares Narobi,Hilux ,Grille, 
1979,Nairobi,Auto Spares Narobi,Hilux ,Harmonic Balancer, 
1980,Nairobi,Auto Spares Narobi,Hilux ,Hatch/Trunk Lid, 
1981,Nairobi,Auto Spares Narobi,Hilux ,Head Cylinder, 
1982,Nairobi,Auto Spares Narobi,Hilux ,Header Panel, 
1983,Nairobi,Auto Spares Narobi,Hilux ,Headlight Assembly, 
1984,Nairobi,Auto Spares Narobi,Hilux ,Headlight Door, 
1985,Nairobi,Auto Spares Narobi,Hilux ,Headlight Motor, 
1986,Nairobi,Auto Spares Narobi,Hilux ,Headlight Washer Motor Only, 
1987,Nairobi,Auto Spares Narobi,Hilux ,Headlight Wiper Motor Only, 
1988,Nairobi,Auto Spares Narobi,Hilux ,Headliner, 
1989,Nairobi,Auto Spares Narobi,Hilux ,Headrest, 
1990,Nairobi,Auto Spares Narobi,Hilux ,Heater Assy, 
1991,Nairobi,Auto Spares Narobi,Hilux ,Heater Core, 
1992,Nairobi,Auto Spares Narobi,Hilux ,Heater Motor, 
1993,Nairobi,Auto Spares Narobi,Hilux ,Hood, 
1994,Nairobi,Auto Spares Narobi,Hilux ,Hood Hinge, 
1995,Nairobi,Auto Spares Narobi,Hilux ,Hood Shock, 
1996,Nairobi,Auto Spares Narobi,Hilux ,Horn Hub, 
1997,Nairobi,Auto Spares Narobi,Hilux ,Hub Cap, 
1998,Nairobi,Auto Spares Narobi,Hilux ,Hub Lockout, 
1999,Nairobi,Auto Spares Narobi,Hilux ,Hybrid Converter, 
2000,Nairobi,Auto Spares Narobi,Hilux ,Idler Arm, 
2001,Nairobi,Auto Spares Narobi,Hilux ,Ignition Module, 
2002,Nairobi,Auto Spares Narobi,Hilux ,Ignition Switch, 
2003,Nairobi,Auto Spares Narobi,Hilux ,Initor Coil, 
2004,Nairobi,Auto Spares Narobi,Hilux ,Instrument Cluster, 
2005,Nairobi,Auto Spares Narobi,Hilux ,Intake Manifold, 
2006,Nairobi,Auto Spares Narobi,Hilux ,Intercooler, 
2007,Nairobi,Auto Spares Narobi,Hilux ,Interior Complete, 
2008,Nairobi,Auto Spares Narobi,Hilux ,Interior Trim Panel, 
2009,Nairobi,Auto Spares Narobi,Hilux ,Interior Trim Door, 
2010,Nairobi,Auto Spares Narobi,Hilux ,Jack Assembly, 
2011,Nairobi,Auto Spares Narobi,Hilux ,Keys/Latches, 
2012,Nairobi,Auto Spares Narobi,Hilux ,Key Remote, 
2013,Nairobi,Auto Spares Narobi,Hilux ,Knee Assembly , 
2014,Nairobi,Auto Spares Narobi,Hilux ,Latches, 
2015,Nairobi,Auto Spares Narobi,Hilux ,Leaf Spring Rear, 
2016,Nairobi,Auto Spares Narobi,Hilux ,License Lamp, 
2017,Nairobi,Auto Spares Narobi,Hilux ,Lid/Gate, 
2018,Nairobi,Auto Spares Narobi,Hilux ,Lid Interior Trim Panel, 
2019,Nairobi,Auto Spares Narobi,Hilux ,Lock Actuator, 
2020,Nairobi,Auto Spares Narobi,Hilux ,Luggage Rack, 
2021,Nairobi,Auto Spares Narobi,Hilux ,Master Cylinder, 
2022,Nairobi,Auto Spares Narobi,Hilux ,Mirror Door, 
2023,Nairobi,Auto Spares Narobi,Hilux ,Mirror Rear View, 
2024,Nairobi,Auto Spares Narobi,Hilux ,Moulding Back Door, 
2025,Nairobi,Auto Spares Narobi,Hilux ,Moulding Fender, 
2026,Nairobi,Auto Spares Narobi,Hilux ,Moulding Front Door, 
2027,Nairobi,Auto Spares Narobi,Hilux ,Moulding Lid, 
2028,Nairobi,Auto Spares Narobi,Hilux ,MouldingQuarter Panel, 
2029,Nairobi,Auto Spares Narobi,Hilux ,Moulding Rear Door, 
2030,Nairobi,Auto Spares Narobi,Hilux ,Moulding Rocker, 
2031,Nairobi,Auto Spares Narobi,Hilux ,Moulding Windshield, 
2032,Nairobi,Auto Spares Narobi,Hilux ,Nose Front End Assbly, 
2033,Nairobi,Auto Spares Narobi,Hilux ,Oil Cooler, 
2034,Nairobi,Auto Spares Narobi,Hilux ,Oil Pan, 
2035,Nairobi,Auto Spares Narobi,Hilux ,Oil Pump, 
2036,Nairobi,Auto Spares Narobi,Hilux ,Overdrive Unit, 
2037,Nairobi,Auto Spares Narobi,Hilux ,Owners Manual, 
2038,Nairobi,Auto Spares Narobi,Hilux ,Park/Fog Lamp Front, 
2039,Nairobi,Auto Spares Narobi,Hilux ,Parcel Shelf, 
2040,Nairobi,Auto Spares Narobi,Hilux ,Park Lamp Rear, 
2041,Nairobi,Auto Spares Narobi,Hilux ,Piston, 
2042,Nairobi,Auto Spares Narobi,Hilux ,Pitman Arm, 
2043,Nairobi,Auto Spares Narobi,Hilux ,Power Brake Booster, 
2044,Nairobi,Auto Spares Narobi,Hilux ,Power Inverter, 
2045,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Assy, 
2046,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Control Valve, 
2047,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Cooler, 
2048,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Motor, 
2049,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Pressure Cylinder, 
2050,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Pressure Hose, 
2051,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Pump, 
2052,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Rack, 
2053,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Reservoir, 
2054,Nairobi,Auto Spares Narobi,Hilux ,Power Steering Switch, 
2055,Nairobi,Auto Spares Narobi,Hilux ,Pressure Plate, 
2056,Nairobi,Auto Spares Narobi,Hilux ,Quarter Interior Trim Panel, 
2057,Nairobi,Auto Spares Narobi,Hilux ,Quarter Moulding, 
2058,Nairobi,Auto Spares Narobi,Hilux ,Quarter Panel, 
2059,Nairobi,Auto Spares Narobi,Hilux ,Quarter Panel Extension, 
2060,Nairobi,Auto Spares Narobi,Hilux ,Quarter Repair Panel, 
2061,Nairobi,Auto Spares Narobi,Hilux ,Quarter Window, 
2062,Nairobi,Auto Spares Narobi,Hilux ,Quarter Window Regulator, 
2063,Nairobi,Auto Spares Narobi,Hilux ,Quarter Window Motor, 
2064,Nairobi,Auto Spares Narobi,Hilux ,Radiator, 
2065,Nairobi,Auto Spares Narobi,Hilux ,Radiator Cooling Fan, 
2066,Nairobi,Auto Spares Narobi,Hilux ,Radiator Core Support, 
2067,Nairobi,Auto Spares Narobi,Hilux ,Radiator Fan Shroud, 
2068,Nairobi,Auto Spares Narobi,Hilux ,Radiator Overflow Bottle, 
2069,Nairobi,Auto Spares Narobi,Hilux ,Radio/CD, 
2070,Nairobi,Auto Spares Narobi,Hilux ,Radius Arm Front, 
2071,Nairobi,Auto Spares Narobi,Hilux ,Relay (Misc), 
2072,Nairobi,Auto Spares Narobi,Hilux ,Ring Pin and Pinion, 
2073,Nairobi,Auto Spares Narobi,Hilux ,Rocker Arm, 
2074,Nairobi,Auto Spares Narobi,Hilux ,Rocker Panel Only, 
2075,Nairobi,Auto Spares Narobi,Hilux ,Roll Bar, 
2076,Nairobi,Auto Spares Narobi,Hilux ,Roof , 
2077,Nairobi,Auto Spares Narobi,Hilux ,Roof Panel, 
2078,Nairobi,Auto Spares Narobi,Hilux ,Roof Rack, 
2079,Nairobi,Auto Spares Narobi,Hilux ,Running Boards, 
2080,Nairobi,Auto Spares Narobi,Hilux ,Seat Back , 
2081,Nairobi,Auto Spares Narobi,Hilux ,Seat Front, 
2082,Nairobi,Auto Spares Narobi,Hilux ,Seat Rear, 
2083,Nairobi,Auto Spares Narobi,Hilux ,SeatBelt, 
2084,Nairobi,Auto Spares Narobi,Hilux ,Seat Belt Motor, 
2085,Nairobi,Auto Spares Narobi,Hilux ,Seat Belt Track, 
2086,Nairobi,Auto Spares Narobi,Hilux ,Seat Motor, 
2087,Nairobi,Auto Spares Narobi,Hilux ,Seat Track Front Only, 
2088,Nairobi,Auto Spares Narobi,Hilux ,Sensor (Body Misc), 
2089,Nairobi,Auto Spares Narobi,Hilux ,Sensor (Chasis Misc), 
2090,Nairobi,Auto Spares Narobi,Hilux ,Sensor (Drivetrain Misc), 
2091,Nairobi,Auto Spares Narobi,Hilux ,Shifter Linkage, 
2092,Nairobi,Auto Spares Narobi,Hilux ,Shock Absorber, 
2093,Nairobi,Auto Spares Narobi,Hilux ,Slave Cylinder, 
2094,Nairobi,Auto Spares Narobi,Hilux ,Slip Yoke, 
2095,Nairobi,Auto Spares Narobi,Hilux ,Smog Pump, 
2096,Nairobi,Auto Spares Narobi,Hilux ,Spare Tire Carrier, 
2097,Nairobi,Auto Spares Narobi,Hilux ,Speaker, 
2098,Nairobi,Auto Spares Narobi,Hilux ,Speedometer, 
2099,Nairobi,Auto Spares Narobi,Hilux ,Spindle, 
2100,Nairobi,Auto Spares Narobi,Hilux ,Spoiler Front, 
2101,Nairobi,Auto Spares Narobi,Hilux ,Spoiler Rear, 
2102,Nairobi,Auto Spares Narobi,Hilux ,Spring Hanger, 
2103,Nairobi,Auto Spares Narobi,Hilux ,Stabilizer Bar, 
2104,Nairobi,Auto Spares Narobi,Hilux ,Starter, 
2105,Nairobi,Auto Spares Narobi,Hilux ,Steering Column, 
2106,Nairobi,Auto Spares Narobi,Hilux ,Steering Knuckle, 
2107,Nairobi,Auto Spares Narobi,Hilux ,Steering Pump, 
2108,Nairobi,Auto Spares Narobi,Hilux ,Steering Rack, 
2109,Nairobi,Auto Spares Narobi,Hilux ,Steering Wheel, 
2110,Nairobi,Auto Spares Narobi,Hilux ,Strut , 
2111,Nairobi,Auto Spares Narobi,Hilux ,Strut Tower Brace, 
2112,Nairobi,Auto Spares Narobi,Hilux ,Sun Roof , 
2113,Nairobi,Auto Spares Narobi,Hilux ,Sun Roof Motor, 
2114,Nairobi,Auto Spares Narobi,Hilux ,Sun Visor, 
2115,Nairobi,Auto Spares Narobi,Hilux ,Tachometer, 
2116,Nairobi,Auto Spares Narobi,Hilux ,Tail Light, 
2117,Nairobi,Auto Spares Narobi,Hilux ,Tailgate, 
2118,Nairobi,Auto Spares Narobi,Hilux ,Tailgate Hinge, 
2119,Nairobi,Auto Spares Narobi,Hilux ,Thermostat Housing, 
2120,Nairobi,Auto Spares Narobi,Hilux ,Third Brake Light, 
2121,Nairobi,Auto Spares Narobi,Hilux ,Throttle Body, 
2122,Nairobi,Auto Spares Narobi,Hilux ,Tie Rod, 
2123,Nairobi,Auto Spares Narobi,Hilux ,Torque Converter, 
2124,Nairobi,Auto Spares Narobi,Hilux ,Torsion Bar, 
2125,Nairobi,Auto Spares Narobi,Hilux ,Transaxle Housing Only, 
2126,Nairobi,Auto Spares Narobi,Hilux ,Transfer Case, 
2127,Nairobi,Auto Spares Narobi,Hilux ,Transmission, 
2128,Nairobi,Auto Spares Narobi,Hilux ,Transmission Bell Housing, 
2129,Nairobi,Auto Spares Narobi,Hilux ,Transmission Computer, 
2130,Nairobi,Auto Spares Narobi,Hilux ,Transmission Crossmember, 
2131,Nairobi,Auto Spares Narobi,Hilux ,Transmission Front Pump, 
2132,Nairobi,Auto Spares Narobi,Hilux ,Transmission Mount, 
2133,Nairobi,Auto Spares Narobi,Hilux ,Transmission Pan, 
2134,Nairobi,Auto Spares Narobi,Hilux ,Transmission Torque Converter, 
2135,Nairobi,Auto Spares Narobi,Hilux ,Trim Ring, 
2136,Nairobi,Auto Spares Narobi,Hilux ,Trunk Lid, 
2137,Nairobi,Auto Spares Narobi,Hilux ,Turn Signal, 
2138,Nairobi,Auto Spares Narobi,Hilux ,Valance Front, 
